osa:4323962	Os01g0524400
osa:9268556	Os08g0377300
osa:9268589	Os08g0240500
osa:9268614	Os08g0391300
osa:9268640	Os08g0285600
osa:9268645	Os08g0453800
osa:9268655	Os08g0506200
osa:9268660	Os08g0153550
osa:9268665	Os08g0309225
osa:9268681	Os08g0513400
osa:9268707	Os08g0236800
osa:9268733	Os08g0375250
osa:9268742	Os08g0122800
osa:9268746	Os08g0484000
osa:9268761	Os08g0355201
osa:9268815	Os08g0422600
osa:9268828	Os08g0194666
osa:9268831	Os08g0550600
osa:9268834	Os08g0254600
osa:9268842	Os08g0264700
osa:9268856	Os08g0249200
osa:9268900	Os08g0114000
osa:9268905	Os08g0263300
osa:9268910	Os08g0543200
osa:9268924	Os08g0155900
osa:9268930	Os08g0432000
osa:9268934	Os08g0307500
osa:9268950	Os08g0166450
osa:9268985	Os08g0480400
osa:9269009	Os08g0299600
osa:9269017	Os08g0561800
osa:9269051	Os08g0255000
osa:9269071	Os08g0338600
osa:9269085	Os08g0230800
osa:9269092	Os08g0216000
osa:9269097	Os08g0454700
osa:9269110	Os08g0167400
osa:9269113	Os08g0143300
osa:9269126	Os08g0241500
osa:9269131	Os08g0554050
osa:9269177	Os08g0398350
osa:9269215	Os08g0486901
osa:9269245	Os08g0484301; K02933 large subunit ribosomal protein L6
osa:9269275	Os08g0448900
osa:9269293	Os08g0320200
osa:9269305	Os08g0390601
osa:9269353	Os08g0431601
osa:9269369	Os08g0474750
osa:9269394	Os08g0547600
osa:9269396	Os08g0250000
osa:9269405	Os08g0200001
osa:9269420	Os08g0565800
osa:9269424	Os08g0345400
osa:9269427	Os08g0507301
osa:9269435	Os08g0280200
osa:9269453	Os08g0265350
osa:9269483	Os08g0160400
osa:9269511	Os08g0371608
osa:9269516	Os08g0209900
osa:9269528	Os08g0528601
osa:9269538	Os08g0229701
osa:9269609	Os08g0180400
osa:9269618	Os08g0168932
osa:9269651	Os08g0372166
osa:9269672	Os08g0404400
osa:9269722	Os08g0414900
osa:9269734	Os08g0508500
osa:9269742	Os08g0123600
osa:9269801	Os08g0135650
osa:9269818	Os08g0460800
osa:9269842	Os08g0535050
osa:9269847	Os08g0163850
osa:9269859	Os08g0410266
osa:9269887	Os08g0504800
osa:9269911	Os08g0167800
osa:9269914	Os08g0420900
osa:9269926	Os08g0192200
osa:9269930	Os08g0154250
osa:9269955	Os08g0444440
osa:9269960	Os08g0176633
osa:9269978	Os08g0112000
osa:9269992	Os08g0373850
osa:9269993	Os08g0494400
osa:9270004	Os08g0470700
osa:9270023	Os08g0441300
osa:9270036	Os08g0410300
osa:9270038	Os08g0501600
osa:9270059	Os08g0389733
osa:9270064	Os08g0205150
osa:9270084	Os08g0179000
osa:9270089	Os08g0559800
osa:9270117	Os08g0364700
osa:9270123	Os08g0358800
osa:9270125	Os08g0394001
osa:9270160	Os08g0481950
osa:9270168	Os08g0546300
osa:9270173	Os08g0270500
osa:9270218	Os08g0414000
osa:9270220	Os08g0552900
osa:9270236	Os08g0354900
osa:9270278	Os08g0165800
osa:9270296	Os08g0156000
osa:9270358	Os08g0275900
osa:9270366	Os08g0506350
osa:9270368	Os08g0461100
osa:9270380	Os08g0194350
osa:9270383	Os08g0552700
osa:9270388	Os08g0101200
osa:9270406	Os08g0546532
osa:9270408	Os08g0206400
osa:9270413	Os08g0197900
osa:9270415	Os08g0499600
osa:9270424	Os08g0396100
osa:9270433	Os08g0120350
osa:9270512	Os08g0553450
osa:9270538	Os08g0198300
osa:9270604	Os08g0517350
osa:9270615	Os08g0412401
osa:9270669	Os08g0529501
osa:9270670	Os08g0173700
osa:9270716	Os08g0267000
osa:9270721	Os08g0547050
osa:9270757	Os08g0527600; K11844 ubiquitin carboxyl-terminal hydrolase 16/45 [EC:3.1.2.15]
osa:9270763	Os08g0148500
osa:9270781	Os08g0234400
osa:9270784	Os08g0224000
osa:9270787	Os08g0314933
osa:9270829	Os08g0201900
osa:9270840	Os08g0416250
osa:9270851	Os08g0162450
osa:9270913	Os08g0281600
osa:9270925	Os08g0476400; K15634 probable phosphoglycerate mutase [EC:5.4.2.1]
osa:9270977	Os08g0174850
osa:9270980	Os08g0542300
osa:9270981	Os08g0387050
osa:9271005	Os08g0558400; K10398 kinesin family member 11
osa:9271022	Os08g0143900
osa:9271033	Os08g0240533
osa:9271110	Os08g0346900
osa:9271128	Os08g0555300
osa:9271136	Os08g0520700
osa:9271141	Os08g0249933
osa:9271172	Os08g0236866
osa:9271198	Os08g0484100
osa:9271209	Os08g0108500
osa:9271228	Os08g0404250
osa:9271236	Os08g0232800
osa:9271247	Os08g0320000; K01866 tyrosyl-tRNA synthetase [EC:6.1.1.1]
osa:9271268	Os08g0371476
osa:9271282	Os08g0159400
osa:9271290	Os08g0176900
osa:9271298	Os08g0142500
osa:9271308	Os08g0543050
osa:9271323	Os08g0203600
osa:9271325	Os08g0126800
osa:9271330	Os08g0331800
osa:9271357	Os08g0465000
osa:9271362	Os08g0422900
osa:9271427	Os08g0242700
osa:9271470	Os08g0285301
osa:9271474	Os08g0307601
osa:9271522	Os08g0230901
osa:9271526	Os08g0449850
osa:9271529	Os08g0507350
osa:9271536	Os08g0170400
osa:9271569	Os08g0402700
osa:9271587	Os08g0255632
osa:9271609	Os08g0535000
osa:9271637	Os08g0459700
osa:9271645	Os08g0463100
osa:9271651	Os08g0474400
osa:9271664	Os08g0197050
osa:9271677	Os08g0451650
osa:9271678	Os08g0222800
osa:9271688	Os08g0179400
osa:9271694	Os08g0137250
osa:9271702	Os08g0504000
osa:9271721	Os08g0545900
osa:9271744	Os08g0270433
osa:9271833	Os08g0345500
osa:9271840	Os08g0133650
osa:9271857	Os08g0149050
osa:9271865	Os08g0363800
osa:9271932	Os08g0553050
osa:9271942	Os08g0307350
osa:9271991	Os08g0395700
osa:9272003	Os08g0342300
osa:9272028	Os08g0451101
osa:9272038	Os08g0100150
osa:9272040	Os08g0252001; K02890 large subunit ribosomal protein L22
osa:9272064	Os08g0528700; K15032 mTERF domain-containing protein, mitochondrial
osa:9272074	Os08g0148233
osa:9272090	Os08g0259833
osa:9272132	Os08g0335300
osa:9272134	Os08g0321400
osa:9272138	Os08g0239100
osa:9272151	Os08g0415400
osa:9272166	Os08g0400250
osa:9272200	Os08g0214233
osa:9272211	Os08g0278966; K12832 splicing factor 3B subunit 5
osa:9272237	Os08g0371652
osa:9272243	Os08g0173300
osa:9272267	Os08g0245900
osa:9272273	Os08g0123950
osa:9272343	Os08g0502101
osa:9272349	Os08g0130700
osa:9272358	Os08g0471100
osa:9272364	Os08g0314200
osa:9272376	Os08g0189850
osa:9272390	Os08g0163900
osa:9272399	Os08g0234700
osa:9272419	Os08g0505001
osa:9272445	Os08g0421100
osa:9272448	Os08g0100400; K10661 E3 ubiquitin-protein ligase MARCH6 [EC:6.3.2.19]
osa:9272473	Os08g0162000
osa:9272476	Os08g0289300; K10875 DNA repair and recombination protein RAD54 and RAD54-like protein [EC:3.6.4.-]
osa:9272484	Os08g0541700
osa:9272514	Os08g0193100
osa:9272530	Os08g0164200
osa:9272541	Os08g0106501
osa:9272563	Os08g0327501
osa:9272579	Os08g0288000
osa:9272620	Os08g0469900
osa:9272625	Os08g0393600
osa:9272626	Os08g0489300; K01246 DNA-3-methyladenine glycosylase I [EC:3.2.2.20]
osa:9272662	Os08g0377100
osa:9272695	Os08g0466050; K02325 DNA polymerase epsilon subunit 2 [EC:2.7.7.7]
osa:9272696	Os08g0116132
osa:9272719	Os08g0549600
osa:9272726	Os08g0531200
osa:9272734	Os08g0437200; K09422 myb proto-oncogene protein, plant
osa:4346364	Os09g0100800
osa:4346365	Os09g0101100; K10801 methyl-CpG-binding domain protein 4 [EC:3.2.2.-]
osa:4346366	Os09g0101200
osa:4346367	Os09g0101800
osa:4346369	Os09g0103100
osa:4346370	Os09g0103200
osa:4346371	Os09g0103300
osa:4346372	Os09g0103400
osa:4346373	Os09g0103500
osa:4346374	Os09g0103600; K12849 pre-mRNA-splicing factor 38A
osa:4346375	Os09g0103700
osa:4346376	Os09g0104200
osa:4346377	Os09g0104300
osa:4346378	Os09g0106200
osa:4346379	Os09g0106700; K09422 myb proto-oncogene protein, plant
osa:4346380	Os09g0107600
osa:4346382	Os09g0108400
osa:4346383	Os09g0108600; K01785 aldose 1-epimerase [EC:5.1.3.3]
osa:4346386	Os09g0109500
osa:4346387	Os09g0109600
osa:4346388	Os09g0109800
osa:4346389	Os09g0110100
osa:4346390	Os09g0110200
osa:4346391	Os09g0110300
osa:4346392	Os09g0110400; K03011 DNA-directed RNA polymerase II subunit RPB3
osa:4346394	Os09g0111100
osa:4346396	Os09g0111800
osa:4346399	Os09g0112300
osa:4346400	Os09g0112400
osa:4346401	Os09g0113000
osa:4346402	Os09g0114500; K10395 kinesin family member 4/7/21/27
osa:4346404	Os09g0114700
osa:4346409	Os09g0115400; K13126 polyadenylate-binding protein
osa:4346410	Os09g0115500
osa:4346411	Os09g0115600
osa:4346412	Os09g0115900
osa:4346413	Os09g0116100
osa:4346414	Os09g0116400; K14832 ribosome biogenesis protein MAK21
osa:4346416	Os09g0116900
osa:4346417	Os09g0119100
osa:4346418	Os09g0119300
osa:4346419	Os09g0119600
osa:4346420	Os09g0120100
osa:4346424	Os09g0121600
osa:4346425	Os09g0122000
osa:4346428	Os09g0123100; K12607 CCR4-NOT transcription complex subunit 10
osa:4346429	Os09g0123200
osa:4346430	Os09g0123300
osa:4346431	Os09g0123500
osa:4346432	Os09g0124100
osa:4346433	Os09g0124200
osa:4346434	Os09g0124800
osa:4346435	Os09g0125100
osa:4346436	Os09g0125900
osa:4346437	Os09g0126600
osa:4346438	Os09g0127300; K09753 cinnamoyl-CoA reductase [EC:1.2.1.44]
osa:4346439	Os09g0127700
osa:4346440	Os09g0127800; K05236 coatomer protein complex, subunit alpha (xenin)
osa:4346441	Os09g0128400
osa:4346442	Os09g0128600; K15442 tRNA-specific adenosine deaminase 3
osa:4346444	Os09g0129400
osa:4346445	Os09g0129500
osa:4346446	Os09g0129600
osa:4346449	Os09g0130300
osa:4346450	Os09g0130800
osa:4346451	Os09g0131000
osa:4346452	Os09g0131200
osa:4346453	Os09g0131400
osa:4346455	Os09g0132200
osa:4346456	Os09g0132600
osa:4346457	Os09g0132900
osa:4346458	Os09g0133000
osa:4346459	Os09g0133200; K11147 dehydrogenase/reductase SDR family member 4 [EC:1.1.-.-]
osa:4346460	Os09g0133600
osa:4346461	Os09g0133700
osa:4346462	Os09g0133800
osa:4346463	Os09g0134400
osa:4346464	Os09g0134500
osa:4346466	Os09g0135100
osa:4346467	Os09g0135200
osa:4346468	Os09g0135400
osa:4346470	Os09g0135700
osa:4346471	Os09g0135800
osa:4346472	Os09g0237600
osa:4346474	Os09g0240200
osa:4346475	Os09g0240500
osa:4346476	Os09g0241100; K11274 chromosome transmission fidelity protein 4
osa:4346477	Os09g0241200
osa:4346480	Os09g0242300; K03363 cell division cycle 20, cofactor of APC complex
osa:4346481	Os09g0242600
osa:4346483	Os09g0242800
osa:4346484	Os09g0243200
osa:4346485	Os09g0244000
osa:4346486	Os09g0244100
osa:4346487	Os09g0244200
osa:4346489	Os09g0244900
osa:4346490	Os09g0245500; K06892
osa:4346491	Os09g0246200; K10908 DNA-directed RNA polymerase, mitochondrial [EC:2.7.7.6]
osa:4346494	Os09g0246700
osa:4346495	Os09g0247500
osa:4346496	Os09g0247600
osa:4346497	Os09g0247700
osa:4346498	Os09g0248000
osa:4346499	Os09g0248100
osa:4346500	Os09g0248200
osa:4346501	Os09g0248300
osa:4346502	Os09g0248900
osa:4346503	Os09g0249000
osa:4346504	Os09g0249100
osa:4346505	Os09g0249400
osa:4346506	Os09g0249600; K12843 U4/U6 small nuclear ribonucleoprotein PRP3
osa:4346507	Os09g0249700; K03456 protein phosphatase 2 (formerly 2A), regulatory subunit A
osa:4346508	Os09g0249900
osa:4346510	Os09g0250300
osa:4346512	Os09g0250500
osa:4346513	Os09g0250700; K08869 aarF domain-containing kinase
osa:4346514	Os09g0250800
osa:4346517	Os09g0251500
osa:4346518	Os09g0251800
osa:4346519	Os09g0252000; K11600 exosome complex component RRP41
osa:4346520	Os09g0252100; K00626 acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
osa:4346521	Os09g0252700; K10592 E3 ubiquitin-protein ligase HUWE1 [EC:6.3.2.19]
osa:4346522	Os09g0252800; K10592 E3 ubiquitin-protein ligase HUWE1 [EC:6.3.2.19]
osa:4346523	Os09g0253000
osa:4346526	Os09g0254600; K15382 solute carrier family 50 (sugar transporter)
osa:4346527	Os09g0255000; K01193 beta-fructofuranosidase [EC:3.2.1.26]
osa:4346529	Os09g0255400; K01609 indole-3-glycerol phosphate synthase [EC:4.1.1.48]
osa:4346530	Os09g0255800
osa:4346531	Os09g0255900
osa:4346532	Os09g0256100
osa:4346534	Os09g0256700
osa:4346536	Os09g0257900
osa:4346537	Os09g0258000
osa:4346539	Os09g0258500
osa:4346540	Os09g0258600; K02880 large subunit ribosomal protein L17e
osa:4346541	Os09g0258700; K15382 solute carrier family 50 (sugar transporter)
osa:4346542	Os09g0258800
osa:4346543	Os09g0259200
osa:4346544	Os09g0260000
osa:4346545	Os09g0261100
osa:4346547	Os09g0261300
osa:4346548	Os09g0261400
osa:4346549	Os09g0261500
osa:4346550	Os09g0261900
osa:4346551	Os09g0262000
osa:4346556	Os09g0264400
osa:4346558	Os09g0265800
osa:4346559	Os09g0266000
osa:4346560	Os09g0266100
osa:4346561	Os09g0266300
osa:4346562	Os09g0266400
osa:4346563	Os09g0266600
osa:4346564	Os09g0267400
osa:4346565	Os09g0267500; K16547 protein NEDD1
osa:4346566	Os09g0267600; K12194 charged multivesicular body protein 4
osa:4346567	Os09g0268300
osa:4346569	Os09g0268600
osa:4346574	Os09g0269900
osa:4346575	Os09g0270700; K13457 disease resistance protein RPM1
osa:4346577	Os09g0270900
osa:4346578	Os09g0271000
osa:4346579	Os09g0271100
osa:4346580	Os09g0272000
osa:4346581	Os09g0272200
osa:4346582	Os09g0272300
osa:4346583	Os09g0272500
osa:4346584	Os09g0272600
osa:4346585	Os09g0272900; K03094 S-phase kinase-associated protein 1
osa:4346586	Os09g0273800; K03094 S-phase kinase-associated protein 1
osa:4346588	Os09g0274100
osa:4346591	Os09g0274900
osa:4346592	Os09g0275200; K03094 S-phase kinase-associated protein 1
osa:4346593	Os09g0275300
osa:4346594	Os09g0275400
osa:4346596	Os09g0277800; K00208 enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]
osa:4346597	Os09g0278000
osa:4346598	Os09g0278300; K00921 1-phosphatidylinositol-3-phosphate 5-kinase [EC:2.7.1.150]
osa:4346600	Os09g0279000
osa:4346601	Os09g0279100
osa:4346602	Os09g0279200
osa:4346603	Os09g0279300
osa:4346604	Os09g0279400
osa:4346605	Os09g0279500
osa:4346606	Os09g0279600
osa:4346607	Os09g0279800
osa:4346609	Os09g0280300
osa:4346610	Os09g0280500; K14431 transcription factor TGA
osa:4346611	Os09g0280600
osa:4346612	Os09g0281300
osa:4346613	Os09g0281600; K13096 splicing factor 4
osa:4346614	Os09g0281700
osa:4346615	Os09g0281800
osa:4346616	Os09g0281900; K15156 mediator of RNA polymerase II transcription subunit 14
osa:4346617	Os09g0282300
osa:4346618	Os09g0283600
osa:4346619	Os09g0284200; K15423 serine/threonine-protein phosphatase 4 catalytic subunit [EC:3.1.3.16]
osa:4346620	Os09g0284300
osa:4346621	Os09g0284400; K03687 molecular chaperone GrpE
osa:4346622	Os09g0284600; K11322 enhancer of polycomb-like protein
osa:4346624	Os09g0285800
osa:4346625	Os09g0286300
osa:4346626	Os09g0286400; K14724 solute carrier family 9 (sodium/hydrogen exchanger), member 8
osa:4346628	Os09g0286600
osa:4346629	Os09g0287000
osa:4346632	Os09g0287500
osa:4346635	Os09g0290900
osa:4346636	Os09g0291000
osa:4346638	Os09g0292900
osa:4346639	Os09g0293400; K06689 ubiquitin-conjugating enzyme E2 D/E [EC:6.3.2.19]
osa:4346640	Os09g0293500
osa:4346641	Os09g0293900; K14826 FK506-binding nuclear protein [EC:5.2.1.8]
osa:4346642	Os09g0294000; K12524 bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]
osa:4346643	Os09g0294300; K10581 ubiquitin-conjugating enzyme E2 O [EC:6.3.2.19]
osa:4346644	Os09g0295000
osa:4346645	Os09g0295200
osa:4346646	Os09g0296400
osa:4346647	Os09g0296500
osa:4346648	Os09g0296700
osa:4346649	Os09g0296800; K14172 light-harvesting complex II chlorophyll a/b binding protein 7
osa:4346650	Os09g0296900
osa:4346651	Os09g0297000; K01772 ferrochelatase [EC:4.99.1.1]
osa:4346652	Os09g0297100; K10704 ubiquitin-conjugating enzyme E2 variant
osa:4346653	Os09g0297400; K15283 solute carrier family 35, member E1
osa:4346654	Os09g0297800
osa:4346655	Os09g0297900
osa:4346656	Os09g0298200; K00975 glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]
osa:4346657	Os09g0298400; K12880 THO complex subunit 3
osa:4346658	Os09g0298500
osa:4346659	Os09g0298700
osa:4346660	Os09g0299000
osa:4346661	Os09g0299200
osa:4346662	Os09g0299400; K05389 potassium channel subfamily K, other eukaryote
osa:4346663	Os09g0299500
osa:4346664	Os09g0300100
osa:4346665	Os09g0300800
osa:4346666	Os09g0301700
osa:4346667	Os09g0304400
osa:4346668	Os09g0304500
osa:4346670	Os09g0304800
osa:4346671	Os09g0305300
osa:4346672	Os09g0306400
osa:4346673	Os09g0306700
osa:4346674	Os09g0306800
osa:4346676	Os09g0307300
osa:4346677	Os09g0307800; K11423 histone-lysine N-methyltransferase SETD2 [EC:2.1.1.43]
osa:4346678	Os09g0308500
osa:4346680	Os09g0308900
osa:4346681	Os09g0309100
osa:4346682	Os09g0309200
osa:4346684	Os09g0309500
osa:4346685	Os09g0309600
osa:4346686	Os09g0309700
osa:4346688	Os09g0310800
osa:4346689	Os09g0311600
osa:4346690	Os09g0313500
osa:4346691	Os09g0314300; K13336 peroxin-3
osa:4346692	Os09g0314400
osa:4346693	Os09g0314500
osa:4346694	Os09g0314900; K11599 proteasome maturation protein
osa:4346695	Os09g0315000
osa:4346696	Os09g0315100
osa:4346697	Os09g0315200
osa:4346698	Os09g0315600
osa:4346699	Os09g0315700; K01595 phosphoenolpyruvate carboxylase [EC:4.1.1.31]
osa:4346700	Os09g0315800
osa:4346702	Os09g0317600
osa:4346703	Os09g0317700
osa:4346704	Os09g0318600
osa:4346705	Os09g0319800
osa:4346706	Os09g0320400
osa:4346709	Os09g0321200
osa:4346713	Os09g0321900; K10579 ubiquitin-conjugating enzyme E2 M [EC:6.3.2.19]
osa:4346714	Os09g0322000
osa:4346715	Os09g0322100
osa:4346716	Os09g0322200
osa:4346717	Os09g0322300
osa:4346718	Os09g0322400
osa:4346719	Os09g0322500
osa:4346720	Os09g0322600
osa:4346721	Os09g0322800
osa:4346722	Os09g0322900
osa:4346723	Os09g0323000; K01784 UDP-glucose 4-epimerase [EC:5.1.3.2]
osa:4346724	Os09g0323100
osa:4346725	Os09g0323500
osa:4346726	Os09g0323700; K00430 peroxidase [EC:1.11.1.7]
osa:4346727	Os09g0323900
osa:4346728	Os09g0324000
osa:4346729	Os09g0324200
osa:4346730	Os09g0324300
osa:4346731	Os09g0324400
osa:4346736	Os09g0325700; K14497 protein phosphatase 2C [EC:3.1.3.16]
osa:4346740	Os09g0326100
osa:4346741	Os09g0326800; K03028 26S proteasome regulatory subunit N1
osa:4346742	Os09g0326900; K03262 translation initiation factor 5
osa:4346743	Os09g0327000
osa:4346744	Os09g0327100; K07976 Rab family, other
osa:4346745	Os09g0327200
osa:4346746	Os09g0327300
osa:4346747	Os09g0327400
osa:4346748	Os09g0327500
osa:4346750	Os09g0327800
osa:4346754	Os09g0329000
osa:4346755	Os09g0329200
osa:4346756	Os09g0329700
osa:4346757	Os09g0329800
osa:4346758	Os09g0330200
osa:4346759	Os09g0330700
osa:4346762	Os09g0332100
osa:4346764	Os09g0332600
osa:4346766	Os09g0333500
osa:4346767	Os09g0333600
osa:4346768	Os09g0334500
osa:4346769	Os09g0334600
osa:4346770	Os09g0334800
osa:4346773	Os09g0337300
osa:4346775	Os09g0338400; K04487 cysteine desulfurase [EC:2.8.1.7]
osa:4346776	Os09g0338500; K13076 delta8-fatty-acid desaturase [EC:1.14.19.4]
osa:4346779	Os09g0339000
osa:4346780	Os09g0339100
osa:4346781	Os09g0339200
osa:4346782	Os09g0339800
osa:4346785	Os09g0341100
osa:4346786	Os09g0341500
osa:4346787	Os09g0341600
osa:4346788	Os09g0342000
osa:4346789	Os09g0343100
osa:4346790	Os09g0343200
osa:4346791	Os09g0343400
osa:4346794	Os09g0344400
osa:4346795	Os09g0344500
osa:4346796	Os09g0344700
osa:4346797	Os09g0344800
osa:4346798	Os09g0344900
osa:4346799	Os09g0345000
osa:4346800	Os09g0345300
osa:4346801	Os09g0345700
osa:4346802	Os09g0346400
osa:4346803	Os09g0346500; K08912 light-harvesting complex II chlorophyll a/b binding protein 1
osa:4346804	Os09g0346600
osa:4346805	Os09g0346700
osa:4346807	Os09g0346900
osa:4346808	Os09g0347300
osa:4346809	Os09g0347500; K10956 protein transport protein SEC61 subunit alpha
osa:4346811	Os09g0347700; K10956 protein transport protein SEC61 subunit alpha
osa:4346812	Os09g0347800; K11303 histone acetyltransferase 1 [EC:2.3.1.48]
osa:4346814	Os09g0348200
osa:4346816	Os09g0348800
osa:4346817	Os09g0349100
osa:4346819	Os09g0349700
osa:4346820	Os09g0349800
osa:4346821	Os09g0350900
osa:4346822	Os09g0351700
osa:4346823	Os09g0352000
osa:4346824	Os09g0352400; K14797 essential nuclear protein 1
osa:4346825	Os09g0353200
osa:4346826	Os09g0353400
osa:4346827	Os09g0353700
osa:4346830	Os09g0354300
osa:4346831	Os09g0354900
osa:4346832	Os09g0355400
osa:4346833	Os09g0356000
osa:4346835	Os09g0356200
osa:4346837	Os09g0356800
osa:4346838	Os09g0357300
osa:4346839	Os09g0357400
osa:4346840	Os09g0357500
osa:4346841	Os09g0359500
osa:4346842	Os09g0359700
osa:4346843	Os09g0359800; K11434 protein arginine N-methyltransferase 1 [EC:2.1.1.-]
osa:4346844	Os09g0359900
osa:4346845	Os09g0360400
osa:4346846	Os09g0360500
osa:4346848	Os09g0361100
osa:4346849	Os09g0361200
osa:4346850	Os09g0361300
osa:4346851	Os09g0361400; K15040 voltage-dependent anion channel protein 2
osa:4346853	Os09g0361700
osa:4346854	Os09g0362500; K08776 puromycin-sensitive aminopeptidase [EC:3.4.11.-]
osa:4346856	Os09g0362800
osa:4346857	Os09g0362900; K11420 euchromatic histone-lysine N-methyltransferase [EC:2.1.1.43]
osa:4346858	Os09g0363100
osa:4346860	Os09g0363500
osa:4346861	Os09g0363600; K13175 THO complex subunit 6
osa:4346862	Os09g0363700
osa:4346863	Os09g0363800
osa:4346864	Os09g0363900; K15403 fatty acid omega-hydroxy dehydrogenase [EC:1.1.-.-]
osa:4346865	Os09g0364000
osa:4346866	Os09g0364100
osa:4346868	Os09g0364400
osa:4346869	Os09g0364500
osa:4346870	Os09g0364800
osa:4346871	Os09g0364900
osa:4346874	Os09g0365300
osa:4346875	Os09g0365900
osa:4346876	Os09g0366500
osa:4346877	Os09g0367700; K00799 glutathione S-transferase [EC:2.5.1.18]
osa:4346878	Os09g0367900
osa:4346881	Os09g0368200; K13366 polyamine oxidase (propane-1,3-diamine-forming) [EC:1.5.3.14]
osa:4346882	Os09g0368500
osa:4346883	Os09g0368900
osa:4346884	Os09g0369000; K09286 EREBP-like factor
osa:4346885	Os09g0369400; K01087 trehalose 6-phosphate phosphatase [EC:3.1.3.12]
osa:4346886	Os09g0369500
osa:4346888	Os09g0370000
osa:4346889	Os09g0370200; K07152
osa:4346890	Os09g0370300; K00235 succinate dehydrogenase (ubiquinone) iron-sulfur subunit [EC:1.3.5.1]
osa:4346891	Os09g0371000
osa:4346892	Os09g0371200
osa:4346893	Os09g0371300
osa:4346894	Os09g0371700
osa:4346895	Os09g0372100
osa:4346897	Os09g0372400; K13099 CD2 antigen cytoplasmic tail-binding protein 2
osa:4346899	Os09g0372800; K08856 serine/threonine kinase 16 [EC:2.7.11.1]
